@relation water_quality_

@attribute ph numeric
@attribute Hardness numeric
@attribute Solids numeric
@attribute Chloramines numeric
@attribute Sulfate numeric
@attribute Organic_carbon numeric
@attribute Trihalomethanes numeric
@attribute Turbidity numeric
@attribute Check numeric

@data
6.470152,176.736376,30594.28067,4.393138,324.659233,16.614248,84.299703,3.125391,0
6.930391,190.189388,25780.05908,6.259353,331.030252,14.049483,70.58636,3.699796,0
9.302441,236.580794,5230.63043,8.300402,?,12.863992,18.101222,3.675985,0
7.421998,220.385314,15772.65317,9.157615,319.912939,16.98166,80.269354,3.60361,0
6.583065,163.361604,17977.69394,6.542088,?,18.094544,44.136469,3.772859,0
6.204429,211.640958,35439.68784,6.236836,314.131317,8.660869,56.350096,4.106808,0
9.066628,203.384123,22710.45837,5.962837,321.585936,18.367621,76.41651,4.055421,0
4.713117,209.342051,20070.56779,6.591109,301.965541,14.023834,89.650788,3.923356,0
10.581386,213.776439,11298.45009,7.668897,300.184622,17.971295,83.345304,2.966946,0
7.574261,227.984665,8672.527773,7.335362,?,11.238914,54.865889,3.686759,0
6.138785,158.422129,20129.97882,6.812143,352.229961,13.417813,80.731097,4.67729,0
5.276324,186.38259,42063.8744,6.862988,319.837985,18.964418,71.398976,3.883029,0
6.776879,189.438813,19663.79131,8.386404,375.457345,14.83156,61.05042,3.322065,0
7.239416,211.872828,13911.82663,8.204071,345.043983,15.416475,32.745611,4.531825,0
6.552279,190.547678,15362.45238,6.928597,356.317975,14.89621,?,3.443385,0
8.408766,210.795406,27662.3971,6.63421,291.687654,12.344834,67.061824,2.372791,0
7.986399,202.09394,20447.49013,5.689518,?,12.258396,43.841692,4.814779,0
7.366915,185.043597,14151.76008,5.584369,324.570459,15.233826,49.997034,3.051317,0
6.062738,224.841181,25842.58128,9.463391,?,13.07475,85.351214,4.369455,0
7.856471,204.783428,5619.135558,5.816703,343.545419,14.94772,55.961613,4.534681,0
5.158396,189.295789,35086.39696,6.736118,340.871819,12.909798,61.344664,4.645852,0
?,197.570736,17439.44406,6.226491,?,16.690266,68.969018,3.45832,0
6.399081,230.027933,23037.07683,10.517848,316.072561,13.625533,?,2.620538,0
7.394256,207.963038,29917.82021,7.816294,?,13.173426,79.780438,4.263193,0
4.443851,240.167901,24070.26365,9.768406,338.052437,11.877582,69.036523,5.038119,0
8.247148,175.91183,9913.963346,4.974506,324.433308,11.070511,71.438165,3.941969,0
4.902159,214.643756,28278.78928,9.915647,337.137553,15.503144,61.591036,3.499049,0
6.863136,194.586659,23610.51756,8.193416,346.768052,14.659741,89.027196,4.319777,0
6.669532,190.751165,16246.17319,6.372975,324.341893,7.852086,86.440561,1.964863,0
7.59567,207.11547,13486.14219,6.192663,328.209566,14.81063,88.020365,3.403393,0
8.163076,183.161853,20335.67651,6.028559,333.084455,18.248098,49.604842,3.287244,0
8.870278,193.369948,16854.12946,5.180106,318.354612,19.032219,58.809199,4.182741,0
8.769676,215.368742,13969.43886,7.548543,322.79907,18.919188,54.755214,3.776718,0
4.737391,215.529511,30684.21164,8.781905,?,11.070289,62.914421,3.853388,0
7.790875,196.478712,24061.3496,6.785685,350.117254,15.343316,44.544627,3.076214,0
?,238.409598,26493.07621,8.669944,311.553679,11.75993,91.239299,3.241267,0
6.087306,214.556086,11628.33668,7.231927,?,13.232308,98.68662,3.666672,0
7.651294,200.717051,11699.13355,6.648273,349.255445,18.863817,52.908851,3.258042,0
4.771491,200.374076,48002.0846,9.165239,340.310176,18.768328,63.664155,3.936973,0
?,190.630636,26913.37349,4.649166,302.417529,16.198948,64.101951,3.452822,0
5.392058,198.017165,19900.40784,7.843226,348.951924,14.616509,80.568252,2.978925,0
5.477283,165.436093,29046.08352,5.523011,370.893085,17.265186,80.234797,6.357439,0
6.364156,193.506903,22958.00999,6.674635,?,16.271825,64.576851,4.764412,0
?,226.765647,39942.9539,8.594715,?,13.744749,?,4.863378,0
8.347949,231.203101,13533.23003,7.623604,313.671127,18.663901,58.052866,4.217861,0
6.615982,194.980636,20919.05143,6.13637,?,9.684376,41.337775,4.635709,0
8.31238,203.744548,8727.247349,7.456302,?,15.4704,81.508682,2.988093,0
6.836225,166.742962,24293.17266,6.861235,332.881582,16.006991,87.101925,3.666614,0
6.385471,231.488458,26756.918,8.774357,?,16.563116,73.26064,4.681717,0
6.490037,205.541517,19397.32389,7.894245,368.561073,15.805085,56.98202,2.430883,0
?,236.356975,24873.62278,9.410658,300.688417,13.521923,46.598871,5.284233,0
6.648849,181.688122,30733.50384,5.961272,343.925222,17.758444,35.296181,4.827527,0
?,210.979747,21174.40848,7.618885,?,15.110849,90.252455,4.217553,0
9.323584,212.71067,15751.1753,5.50107,296.848512,10.622265,74.554285,3.00665,0
4.581969,186.097915,33897.0682,6.358402,316.552791,19.699848,62.323303,4.500208,0
7.884842,229.24266,21733.82804,7.903081,315.189984,11.635399,49.804322,4.631641,0
6.168839,238.301048,24827.51664,7.720011,269.490173,22.09199,79.169281,4.43576,0
7.230845,177.574803,17864.68939,5.818229,343.593332,19.91295,59.303053,5.622018,0
?,235.004598,3900.913892,6.93873,286.765101,19.418013,84.84774,4.071344,0
8.693104,184.772809,13283.77805,6.521815,348.554792,13.978348,71.733845,2.898223,0
?,194.806091,32981.23946,9.554785,?,10.415889,71.905147,3.23168,0
4.79746,190.315127,21280.24656,6.188503,326.794194,11.713821,63.863068,4.038503,0
9.319176,199.333565,14294.24035,7.78494,366.051752,15.215293,63.391468,4.12923,0
7.581688,180.74914,11989.24624,4.977307,328.176978,13.561253,39.215917,4.457282,0
5.348214,232.668509,11797.92092,7.816285,312.986753,11.97568,65.797023,3.311168,0
5.487876,179.206983,20162.01862,5.21143,305.264142,12.588475,58.861558,4.223576,0
?,206.577843,40710.52439,8.813666,320.449328,14.5235,71.450447,5.486132,0
8.315959,221.270223,16123.30445,9.475801,348.177331,22.159747,75.364974,2.760213,0
8.551078,216.415932,28909.29028,6.936782,295.223707,16.202371,79.859323,4.04638,0
6.013161,218.843256,21573.74757,9.295852,321.168313,14.744347,62.443239,3.455623,0
5.744068,173.850882,28391.99819,7.01733,355.461589,16.89518,65.447362,3.171655,0
5.21899,164.790992,27007.88691,6.592517,?,14.070879,73.92032,4.383943,0
?,240.429787,25959.6139,10.571596,?,13.573471,80.268372,3.358353,0
7.458708,207.786573,10513.29678,8.920633,?,18.725302,43.898088,2.938082,0
11.02788,228.322798,13124.10564,7.516643,319.354039,8.033859,48.529038,4.178898,0
6.72958,242.164146,17975.55323,9.808651,322.235101,13.571223,62.179477,4.003458,0
4.150214,174.926741,41489.63981,5.569869,?,12.534009,86.683635,3.502371,0
7.159398,171.816105,28954.80101,5.81709,357.328759,18.117042,79.09444,3.254926,0
?,235.417457,13927.00251,8.551447,?,14.134954,51.705215,3.662648,0
6.209697,169.318505,22610.76871,4.875414,327.379938,17.015118,51.505508,3.893767,0
?,178.777716,10490.83899,7.533042,354.057649,14.66895,57.401465,4.126408,0
9.608534,231.340228,4544.841718,6.577834,300.92233,11.789619,78.568182,3.042797,0
5.375896,153.712874,56867.85924,7.894086,?,15.116023,57.712992,4.17422,0
8.697122,166.452774,27752.00024,5.350924,372.264099,13.748668,75.024545,4.180568,0
7.748929,198.843094,18939.93665,7.375883,316.820248,9.984033,65.251551,3.136945,0
7.117918,216.116319,20067.57279,9.605651,349.084949,17.53913,84.032858,4.213568,0
8.310029,212.698276,40936.15339,7.703375,301.254422,12.971869,70.485251,4.775785,0
5.524297,157.142424,26220.17421,6.344585,379.788377,16.90318,51.106614,4.033391,0
10.201426,190.799079,8918.8926,4.899875,306.495369,18.525434,68.547448,3.96445,0
5.368126,190.937979,32619.31297,8.098839,351.358134,11.983635,107.900842,2.004143,0
8.937802,147.916892,10562.46054,3.694275,371.176313,16.980755,61.158047,2.831234,0
8.124208,207.509515,26489.1147,8.540837,318.059624,10.075598,63.984225,4.724457,0
7.184973,201.079219,25234.42797,5.216684,283.744612,12.427538,23.136611,3.665411,0
5.499489,230.308775,13902.96865,9.619575,352.084333,14.740787,?,5.846827,0
?,256.673469,8904.799818,9.71138,293.111123,16.848444,72.687686,3.37168,0
5.319769,204.202072,22390.79557,8.053559,315.027505,13.974085,83.157997,2.925732,0
6.369112,235.340943,34456.80113,9.17094,295.350524,9.213268,59.280269,2.275903,0
6.733494,197.562665,27430.44173,6.035087,303.93767,19.394027,54.510725,3.178004,0
6.883015,210.502217,14298.41046,7.243683,316.753889,15.958334,70.615832,4.102292,0
8.013516,225.156452,20375.66827,7.837398,308.59481,12.666016,78.767052,4.444901,0
8.272055,204.225329,24196.52268,8.448405,332.890382,15.157408,71.022744,5.140208,0
8.746986,148.393724,22174.78114,5.459172,369.369881,15.892079,72.164019,4.763731,0
8.154841,202.317335,25620.77137,7.651668,367.224297,11.802847,72.384762,3.696328,0
9.045721,222.184169,22829.11084,7.609833,293.062459,15.357583,44.555264,4.2137,0
8.92241,207.520726,13291.92261,8.560537,357.944327,15.692738,107.282329,4.081728,0
5.961302,182.108995,23926.07882,6.18879,364.975499,7.791638,58.174825,4.919585,0
?,205.438977,20113.89757,7.248374,317.28021,23.95245,68.242206,3.651865,0
8.18441,166.636554,17944.85238,4.038955,331.954199,12.535838,56.310592,4.599082,0
7.636454,238.936074,18136.26158,11.086526,351.558811,8.637461,55.603512,3.332906,0
7.775386,193.077168,15704.48209,7.881197,324.336203,13.378165,89.051957,3.309472,0
7.617149,196.606942,27080.26872,7.382755,345.179887,8.547283,60.144702,2.39154,0
6.664935,218.770008,16477.35081,7.325001,299.846523,17.192685,41.035789,4.502138,0
?,182.16188,30646.81528,6.325162,294.966088,14.712285,106.37172,3.855773,0
8.815358,208.331084,26780.69179,7.223962,329.119685,7.151751,88.413296,2.87588,0
7.765636,173.185569,13736.34204,6.984102,359.8137,11.515123,39.550476,3.21445,0
6.225152,169.741172,29533.60883,5.574917,?,17.59551,75.519059,2.770823,0
?,223.72043,15893.67441,8.289192,303.850663,15.234277,48.195572,4.157927,0
8.567044,160.217867,23683.11019,4.28693,360.286282,9.027167,67.476229,2.804927,0
6.994195,216.665319,23027.38526,9.79633,382.152977,18.967259,59.651523,4.398901,0
3.344589,156.479927,55334.7028,8.530102,371.14777,16.98061,69.62249,2.575141,0
?,198.654976,20063.49033,9.539984,344.618535,9.767081,43.142,4.565423,0
?,192.254162,21762.61415,7.259638,331.649659,18.261213,45.981624,4.344805,1
7.774468,216.752872,22316.39828,7.947534,385.043438,14.136699,68.861861,3.891097,1
?,172.731433,28894.47697,4.250917,244.285145,21.340849,51.274712,2.95975,1
7.203439,168.445358,22826.4847,6.28325,271.892045,16.410654,64.505923,6.389161,1
6.150488,240.888422,6342.502843,9.609896,421.343187,12.340384,83.238661,3.551656,1
?,225.959092,9660.658302,8.827655,397.92424,16.716557,17.000683,3.959294,1
6.767524,203.751056,21162.72673,5.23275,251.062384,13.214324,79.863009,3.300253,1
8.03743,148.415309,48410.47101,4.75588,268.211896,12.46661,?,2.506238,1
8.177175,210.44877,18626.14931,7.271672,?,14.247947,85.930428,3.325639,1
6.744799,204.084318,20215.69752,6.125252,304.527937,12.014243,72.608076,4.868543,1
7.603775,214.682778,11459.62244,10.999995,398.920869,12.010676,58.100707,3.584985,1
8.546146,177.846244,23349.48542,7.652073,352.817053,12.357385,108.849568,3.5053,1
5.432512,231.351576,14970.64724,9.180703,409.988461,10.838249,65.548216,3.874425,1
7.714089,194.738282,27336.96262,7.631357,322.072956,10.641789,63.722933,3.182583,1
8.154532,168.098935,21361.19705,6.198844,?,12.302669,59.887367,2.460465,1
?,190.219168,23094.87239,6.481986,298.356157,13.461794,50.895233,2.977047,1
7.84588,193.785,13769.86024,9.007161,343.620823,13.767802,99.175595,3.667154,1
7.156424,197.993538,27025.20696,6.734527,359.710517,12.511973,49.299849,2.958415,1
5.694694,240.712182,7998.674511,8.124265,?,15.459307,68.895603,3.870611,1
6.707686,199.285374,17435.34021,6.809945,?,14.58729,81.378451,3.822669,1
4.775222,231.998579,13978.17266,9.422101,389.219586,17.207494,73.94097,3.223081,1
?,200.315236,19947.43447,7.378236,337.231469,14.033995,29.668142,4.387208,1
?,205.128303,17537.98962,8.025806,396.091917,13.860453,93.714876,2.999702,1
8.501711,193.908906,21289.17959,7.10819,?,13.643236,61.12508,5.612296,1
7.741245,218.237187,22824.69947,8.696479,363.992748,15.310631,73.72307,3.741143,1
4.187491,208.374188,21809.70983,5.846112,327.474203,11.235144,46.682597,4.592959,1
?,142.145566,45141.68604,6.03064,240.198505,20.605552,70.168389,4.604725,1
7.808012,179.799917,17037.72537,6.378364,348.071511,12.092499,81.592362,4.16555,1
5.895949,187.153617,37118.25544,4.60073,253.158469,11.410184,77.286551,3.659653,1
7.269652,155.15752,31161.36839,3.181183,244.795198,17.385515,73.115053,3.789237,1
?,213.041191,12036.64304,9.79473,349.171395,12.419906,74.674383,3.898916,1
9.489601,167.887629,40032.414,8.349207,?,14.168314,102.567846,4.300695,1
7.45798,183.461309,14733.45876,7.475273,335.668046,8.963254,82.581338,4.497731,1
7.99232,230.179573,17076.66379,9.598742,?,14.449181,68.640768,4.342797,1
7.746343,212.274645,21670.59366,8.458103,361.381325,21.430293,43.188803,3.678686,1
8.275796,163.355961,22013.96491,5.742829,307.667123,20.057619,78.501492,4.72134,1
6.879959,163.593339,44586.81265,2.741712,219.148935,16.521942,67.53326,5.688207,1
6.799376,239.05768,7986.493239,10.36568,419.881175,18.828594,43.440644,3.819985,1
8.167768,144.902932,36185.67854,4.54552,297.96023,20.222075,?,3.410686,1
?,214.657331,19692.46439,5.94739,326.175709,15.56346,77.834036,3.261651,1
4.736405,203.27642,28698.72996,5.271367,323.683683,14.06314,65.155182,4.995602,1
5.953924,226.935062,11930.62479,9.677269,?,13.609643,70.571414,3.968647,1
6.578998,198.409247,22389.38049,7.317575,369.097113,6.059608,105.40046,3.690929,1
8.775486,157.354289,22113.39145,7.931503,304.807845,15.692839,82.929345,4.393944,1
6.850302,167.98504,40588.43383,3.372369,265.431121,16.005207,72.363217,3.080297,1
8.757111,185.419367,31040.88449,8.544764,?,18.23522,72.299662,3.808793,1
?,213.000217,21687.47345,6.901041,?,11.793246,57.345645,3.242545,1
?,178.154855,34383.59764,6.42577,311.52689,17.592126,68.992741,4.005893,1
8.073279,191.815524,17106.43865,7.898732,333.477592,13.335381,54.216284,4.854313,1
5.078274,185.088385,18125.6384,4.105766,275.055642,11.325447,80.338331,3.631042,1
7.444914,203.068746,25489.07503,8.175744,413.560378,13.2831,74.412867,2.571392,1
9.434006,158.38784,20474.82082,5.857333,285.395112,14.38835,73.164778,4.201054,1
5.905907,223.141882,13464.48716,9.125164,378.108306,13.53166,42.844511,2.917284,1
5.803497,193.200991,19451.7676,4.146601,255.976746,14.920616,8.577013,2.181714,1
7.617152,182.689825,33744.16681,6.225933,369.552958,14.065597,82.781926,3.422543,1
9.008464,148.614002,35021.7741,5.594007,?,11.855103,49.480441,3.911015,1
5.422446,205.26608,18542.95745,5.491963,306.702227,10.504023,67.49345,2.911751,1
9.778182,155.937441,23335.67421,7.666109,?,10.8246,75.328892,4.143365,1
5.204939,232.882725,17818.39449,7.300265,?,12.86642,55.498331,3.439561,1
4.872561,224.705105,16960.43463,7.078015,323.036852,15.692176,79.962803,3.918006,1
7.793915,164.958947,25506.91224,7.868036,358.2592,15.297496,?,4.220028,1
?,259.144928,2808.025756,10.087062,392.83316,13.89895,63.857674,4.081329,1
7.058183,187.947191,26608.92915,8.556396,405.403423,18.428387,41.29033,3.613835,1
7.890354,180.158098,32160.53392,7.773484,360.283983,11.24646,60.292187,3.209588,1
7.5357,221.792481,14829.74597,6.701159,366.4122,17.731882,59.686076,4.208354,1
7.202534,207.828116,11889.25063,8.015743,?,10.371843,62.03773,5.702505,1
?,188.610518,27716.33872,5.6065,275.18224,12.814604,?,4.398059,1
8.722144,151.621132,28301.51695,3.651961,248.094759,15.151173,79.538368,3.274629,1
8.352635,134.750512,33662.38905,4.439791,?,14.420882,55.586815,3.939011,1
6.284386,222.688795,18526.26169,8.980271,395.261637,15.86901,55.384333,5.030712,1
?,195.554429,28415.18435,7.489779,318.51527,15.023962,47.144144,4.052367,1
9.30566,163.926027,39498.65929,6.914685,325.873134,12.712187,62.471115,4.48507,1
4.923179,208.406673,15990.14923,5.648146,349.655175,11.403372,84.525775,3.329601,1
6.143018,147.471973,34865.32463,3.684463,285.455102,20.939359,54.19852,5.370403,1
5.744504,208.070052,19457.63948,6.693949,?,15.603729,82.317854,3.5335,1
6.616649,201.780847,17063.17211,8.353374,360.61231,10.353995,60.009184,3.881767,1
7.6235,170.427572,36267.26666,6.040735,301.219091,12.495658,79.946113,4.764995,1
7.860106,182.041986,34591.67815,6.187857,287.223779,14.365625,74.888422,3.499775,1
7.39311,205.991157,13215.70638,7.740377,?,16.053202,79.35756,4.431739,1
?,176.779946,24793.45568,6.394342,312.359148,10.070192,50.124122,4.641041,1
5.579517,223.616393,13289.20165,7.69869,368.897034,20.224426,104.580882,4.043915,1
4.303575,227.007086,7323.302301,7.490508,326.695199,12.90673,68.748918,2.010537,1
7.310716,185.81714,21989.76744,8.437515,?,14.947811,89.77416,3.578826,1
6.417702,185.312183,33360.17072,5.573849,374.713855,17.848994,103.321827,4.046306,1
?,181.301874,23614.70296,5.454994,282.311641,13.978608,52.30155,3.894061,1
10.774318,163.095106,38037.35307,7.602197,350.000236,13.526522,?,3.229834,1
5.036454,190.16452,29258.73814,4.991061,300.475925,11.055801,116.161622,3.534665,1
?,204.860505,24590.12593,7.774361,?,12.567061,118.357275,4.318272,1
10.415044,167.422581,34535.55385,6.354815,344.309289,19.355841,45.104018,4.209137,1
8.418607,191.86709,29313.78335,5.605864,306.325363,13.133959,96.125198,3.442848,1
7.808641,200.71487,15694.50719,7.219558,?,13.262102,79.344915,2.47272,1
7.557964,156.461872,32833.43117,3.311607,257.276554,17.857214,62.553136,3.29227,1
11.244507,169.403655,43533.65785,5.88846,341.0296,16.08971,59.494026,2.929953,1
5.728824,197.191839,12932.59039,5.684492,280.932064,14.176501,68.124809,4.412174,1
10.486808,185.087914,26453.00335,9.548769,392.346252,15.976018,47.400093,3.804352,1
3.792126,218.490857,16929.2902,6.110295,?,14.090719,60.32007,4.620686,1
5.716251,184.229295,19393.46986,5.299164,290.276455,19.643896,68.23637,3.433135,1
?,182.317256,30430.21175,6.151217,350.448584,16.576565,58.675066,4.536123,1
5.473603,218.513145,14608.36315,5.621362,?,10.583581,73.106007,4.957822,1
?,178.233659,37861.44001,3.912714,?,17.54544,64.071288,5.11387,1
6.770927,181.818065,26880.22004,5.215862,284.74551,14.665441,60.515772,4.910534,1
6.04336,188.662329,24856.60711,4.371025,295.895207,7.619812,79.944916,4.745248,1
?,212.480036,23572.1578,4.976788,300.726995,7.090387,66.026796,3.093814,1
6.320428,210.310043,11682.22932,6.968423,311.777822,11.973422,62.960463,4.553381,1
9.185418,165.641502,18073.96859,8.108318,?,8.189662,59.663554,4.186675,1
8.684779,161.124205,40799.36033,5.381994,305.533784,15.965652,75.914398,3.877349,1
7.961721,224.31676,11551.21568,9.492074,367.46601,14.911191,79.687039,2.286943,1
5.484151,196.791251,19378.35907,5.003731,295.591019,18.713876,76.414153,4.438858,1
7.186931,177.486533,34510.753,4.984432,295.834151,16.77754,62.756891,4.275645,1
5.470802,213.160479,18295.37092,6.043395,?,13.789267,49.642451,2.962852,1
?,195.019569,17382.42737,7.036828,329.127738,11.147085,90.886908,3.843405,1
9.792728,161.057881,30249.17085,5.214315,258.038852,12.493388,76.22558,3.72912,1
3.637171,238.943744,10102.48972,7.532192,337.534425,13.81845,49.652834,5.446566,1
